Date,Time,Weather,Road_Condition,Time_of_Day,Traffic,Accident_Type,Vehicle_Type,Accident_Reason,Latitude,Longitude,Severity
18-02-2025,01:16:25,Fog,Moderate,Night,Medium,Rollover,Truck,Speeding,40.88892139,-74.05404598,High
01-08-2025,01:50:52,Clear,Moderate,Night,Medium,Rollover,Motorcycle,Running Red Light,40.77993044,-73.85864893,Medium
13-07-2025,18:35:25,Clear,Moderate,Afternoon,High,Other,Motorcycle,Weather,40.84447016,-74.10891423,Low
22-05-2025,12:04:15,Rain,Moderate,Morning,Medium,Rear-end,Truck,Weather,40.6461682,-74.12447259,Low
08-03-2025,00:16:34,Clear,Good,Night,Medium,Other,Car,Weather,40.78966901,-73.73565597,Low
08-04-2025,20:29:21,Snow,Construction,Evening,Medium,Head-on,Bicycle,Mechanical Failure,40.78725367,-74.12879094,High
06-08-2025,02:25:06,Rain,Moderate,Night,Jam,Rear-end,Car,Alcohol,40.765136,-74.01512979,Medium
18-05-2025,11:34:34,Clear,Good,Morning,Medium,Rear-end,Bus,Weather,40.85596197,-74.14588316,Low
16-03-2025,12:45:22,Clear,Moderate,Morning,Medium,Rollover,Car,Speeding,40.70037501,-73.72041822,Medium
17-06-2025,11:41:59,Clear,Poor,Morning,High,Other,Car,Mechanical Failure,40.85523028,-73.8045276,Medium
05-08-2025,05:47:35,Clear,Moderate,Night,High,Rear-end,Car,Distracted Driving,40.64329697,-73.73388493,Medium
08-05-2025,10:23:06,Fog,Poor,Morning,Low,Other,Car,Mechanical Failure,40.56586844,-73.74761551,Medium
15-04-2025,16:15:04,Rain,Good,Afternoon,Low,Side,Truck,Mechanical Failure,40.84362752,-73.84029793,Low
13-06-2025,08:30:03,Clear,Good,Morning,Low,Rollover,Motorcycle,Distracted Driving,40.76835135,-73.76734035,Medium
07-02-2025,11:47:34,Clear,Poor,Morning,Medium,Other,Bicycle,Running Red Light,40.82527498,-73.73053811,Low
04-03-2025,22:57:13,Rain,Good,Evening,Medium,Head-on,Car,Distracted Driving,40.79290894,-73.70203373,High
31-05-2025,21:41:02,Clear,Good,Evening,Low,Rear-end,Car,Weather,40.73378029,-74.0998402,Low
11-03-2025,13:32:14,Clear,Moderate,Afternoon,High,Other,Bus,Mechanical Failure,40.73438801,-74.1021431,Low
17-02-2025,19:37:59,Clear,Moderate,Evening,Medium,Rear-end,Car,Speeding,40.91488035,-73.82689861,Low
19-03-2025,20:27:31,Rain,Good,Evening,Medium,Rear-end,Truck,Speeding,40.70423813,-73.90622781,Medium
14-02-2025,21:19:23,Clear,Good,Evening,Medium,Rollover,Bus,Mechanical Failure,40.85055131,-73.98965317,Medium
24-04-2025,18:06:06,Snow,Moderate,Afternoon,Medium,Rear-end,Car,Weather,40.86853132,-73.87473877,Low
15-03-2025,02:06:08,Clear,Good,Night,Medium,Rear-end,Car,Weather,40.65248144,-73.90482392,Low
16-03-2025,22:02:53,Clear,Moderate,Evening,Medium,Rear-end,Car,Weather,40.70561784,-73.94106094,Low
30-05-2025,21:32:18,Rain,Good,Evening,Low,Rollover,Car,Other,40.87643021,-74.14045589,High
21-06-2025,07:38:10,Rain,Poor,Morning,Low,Head-on,Motorcycle,Speeding,40.7026094,-73.80499836,High
08-03-2025,11:08:53,Clear,Good,Morning,Medium,Side,Car,Distracted Driving,40.77249753,-74.09777542,Low
04-03-2025,17:15:52,Rain,Moderate,Afternoon,Medium,Other,Car,Alcohol,40.56727003,-73.79864909,Low
23-03-2025,02:47:23,Rain,Construction,Night,Medium,Rear-end,Car,Speeding,40.61402986,-74.08394093,Medium
14-05-2025,13:37:17,Snow,Good,Afternoon,Low,Rollover,Car,Speeding,40.85646227,-73.95097693,Medium
14-03-2025,02:53:39,Clear,Good,Night,Medium,Other,Motorcycle,Distracted Driving,40.73607653,-73.73232071,Low
05-03-2025,08:27:40,Rain,Good,Morning,Jam,Rollover,Car,Weather,40.58941596,-73.88784854,High
17-03-2025,19:28:11,Snow,Good,Evening,Low,Rollover,Bicycle,Speeding,40.65046481,-73.8590869,High
08-05-2025,08:12:28,Rain,Good,Morning,High,Other,Car,Weather,40.66853539,-73.9934411,Medium
15-06-2025,17:32:55,Rain,Good,Afternoon,Medium,Rollover,Car,Weather,40.71425208,-73.91597627,Medium
09-02-2025,07:04:09,Rain,Construction,Morning,Low,Rollover,Truck,Running Red Light,40.75415269,-73.98899156,High
19-08-2025,06:55:50,Clear,Good,Night,Medium,Head-on,Car,Alcohol,40.70114067,-74.02492724,Medium
06-03-2025,15:11:03,Rain,Moderate,Afternoon,Medium,Rear-end,Truck,Distracted Driving,40.85452723,-74.11544957,Low
20-04-2025,18:10:17,Clear,Moderate,Afternoon,Low,Side,Car,Speeding,40.56120515,-74.12546533,Low
18-04-2025,22:06:31,Clear,Good,Evening,Medium,Other,Motorcycle,Weather,40.81867553,-73.89283287,Low
31-07-2025,18:49:58,Rain,Moderate,Afternoon,Low,Rear-end,Car,Running Red Light,40.70480972,-73.91982196,Low
29-07-2025,03:52:11,Clear,Moderate,Night,Medium,Rear-end,Car,Weather,40.67900892,-73.88144076,Low
17-03-2025,21:55:47,Clear,Poor,Evening,High,Head-on,Truck,Running Red Light,40.8501944,-74.08317314,High
22-07-2025,22:21:35,Clear,Moderate,Evening,Medium,Rear-end,Car,Alcohol,40.5921342,-74.00760704,Low
29-03-2025,07:19:19,Clear,Poor,Morning,Medium,Other,Car,Speeding,40.66487684,-73.96056807,Low
22-07-2025,20:04:28,Clear,Moderate,Evening,High,Side,Bus,Distracted Driving,40.6334629,-74.08552448,Medium
09-02-2025,02:46:09,Clear,Good,Night,Medium,Other,Car,Speeding,40.86811377,-73.77345331,Low
26-08-2025,21:39:14,Fog,Good,Evening,Jam,Head-on,Car,Running Red Light,40.69535799,-73.72996131,High
17-01-2025,00:40:22,Fog,Good,Night,Medium,Side,Bus,Mechanical Failure,40.72647369,-74.10897593,Medium
06-07-2025,18:22:51,Clear,Moderate,Afternoon,Medium,Head-on,Car,Speeding,40.78233529,-74.06481341,Medium
28-02-2025,05:57:41,Rain,Good,Night,High,Rollover,Car,Distracted Driving,40.83691534,-73.96360451,High
26-02-2025,19:49:36,Rain,Good,Evening,Low,Side,Bicycle,Distracted Driving,40.7044841,-74.09722969,Medium
28-03-2025,05:20:07,Clear,Poor,Night,Low,Rollover,Car,Alcohol,40.70538528,-73.87176253,High
23-01-2025,12:53:58,Rain,Moderate,Morning,Medium,Side,Car,Speeding,40.71489779,-73.72177127,Low
23-04-2025,02:40:27,Rain,Poor,Night,Low,Rear-end,Car,Distracted Driving,40.91747318,-74.11462659,Medium
14-08-2025,04:51:15,Clear,Moderate,Night,High,Other,Car,Weather,40.63147522,-74.11807872,Medium
15-02-2025,03:26:19,Snow,Construction,Night,Medium,Rear-end,Car,Speeding,40.82703921,-73.99079105,Medium
29-08-2025,17:18:16,Clear,Moderate,Afternoon,Medium,Other,Motorcycle,Mechanical Failure,40.75826267,-74.14599236,Low
12-07-2025,13:01:01,Clear,Poor,Afternoon,Medium,Rollover,Pedestrian,Weather,40.72282247,-73.814846,Medium
06-01-2025,02:03:59,Clear,Good,Night,Medium,Head-on,Car,Speeding,40.71502435,-74.13203388,Medium
24-07-2025,08:53:48,Fog,Good,Morning,Medium,Other,Truck,Running Red Light,40.56570098,-73.75075505,Low
25-05-2025,06:42:39,Clear,Good,Night,Low,Head-on,Car,Speeding,40.64606726,-73.74005428,Medium
22-05-2025,16:00:32,Clear,Good,Afternoon,Medium,Rear-end,Motorcycle,Weather,40.67176451,-74.01842031,Low
03-03-2025,03:19:39,Clear,Good,Night,Medium,Rear-end,Truck,Alcohol,40.84183388,-73.98971831,Low
10-06-2025,03:41:04,Rain,Good,Night,High,Other,Truck,Distracted Driving,40.66609076,-73.98910614,Medium
21-05-2025,16:11:37,Clear,Good,Afternoon,High,Rollover,Truck,Weather,40.59599814,-73.74812304,Medium
20-04-2025,02:33:27,Clear,Construction,Night,Low,Head-on,Car,Other,40.7935079,-73.7465211,High
28-05-2025,09:34:32,Snow,Good,Morning,Medium,Head-on,Truck,Distracted Driving,40.78464012,-74.09527917,Medium
13-05-2025,18:36:01,Clear,Good,Afternoon,Jam,Side,Bicycle,Speeding,40.5612457,-73.77395933,Low
29-08-2025,05:54:29,Clear,Moderate,Night,Medium,Rear-end,Truck,Speeding,40.62292169,-73.93332634,Low
20-06-2025,16:41:12,Clear,Good,Afternoon,High,Rear-end,Car,Speeding,40.73167073,-73.81291236,Low
06-04-2025,23:18:43,Clear,Moderate,Evening,Low,Rear-end,Car,Alcohol,40.80422362,-73.79167206,Low
08-04-2025,13:54:59,Snow,Moderate,Afternoon,Medium,Rear-end,Truck,Mechanical Failure,40.9025505,-73.72791263,Low
07-05-2025,14:52:02,Clear,Good,Afternoon,Low,Head-on,Truck,Distracted Driving,40.89923793,-73.86405496,Medium
28-01-2025,13:22:12,Rain,Poor,Afternoon,Low,Rear-end,Car,Weather,40.70964895,-73.94033953,Medium
26-04-2025,07:37:21,Clear,Good,Morning,Low,Head-on,Truck,Speeding,40.7104078,-73.76452559,Medium
08-03-2025,13:18:03,Clear,Good,Afternoon,High,Rollover,Motorcycle,Speeding,40.90432352,-73.76924958,Medium
27-05-2025,00:10:13,Rain,Moderate,Night,Medium,Side,Car,Weather,40.73917146,-74.03926686,Medium
16-07-2025,07:35:30,Clear,Moderate,Morning,Low,Side,Car,Mechanical Failure,40.66563929,-74.01041613,Low
15-07-2025,00:08:31,Clear,Moderate,Night,Medium,Head-on,Bicycle,Weather,40.83966335,-73.75209292,Medium
29-05-2025,13:40:02,Rain,Moderate,Afternoon,Medium,Rear-end,Motorcycle,Distracted Driving,40.67981696,-73.71085379,Low
06-06-2025,03:18:15,Snow,Good,Night,Medium,Other,Motorcycle,Distracted Driving,40.6771606,-74.12833298,Medium
25-07-2025,12:00:55,Clear,Poor,Morning,Medium,Rear-end,Car,Distracted Driving,40.624096,-73.88219755,Low
09-08-2025,20:12:50,Clear,Good,Evening,Medium,Other,Car,Speeding,40.87530313,-73.96460846,Low
11-01-2025,22:26:29,Rain,Good,Evening,High,Rollover,Car,Running Red Light,40.62968815,-73.74405236,High
19-07-2025,19:33:35,Snow,Good,Evening,Medium,Rollover,Car,Alcohol,40.72058267,-74.13293266,High
06-04-2025,04:01:42,Rain,Good,Night,High,Other,Car,Weather,40.91295243,-73.84278862,Medium
22-03-2025,00:42:30,Clear,Moderate,Night,Medium,Other,Car,Distracted Driving,40.65699107,-74.08150174,Low
12-08-2025,01:41:37,Clear,Moderate,Night,Medium,Other,Bus,Weather,40.8951052,-74.08460234,Low
18-06-2025,19:43:06,Clear,Good,Evening,Medium,Rollover,Bus,Distracted Driving,40.72098336,-74.03665175,Medium
09-07-2025,06:44:10,Rain,Good,Night,Low,Other,Truck,Distracted Driving,40.67845135,-73.93825893,Medium
10-05-2025,02:08:01,Clear,Moderate,Night,Medium,Rear-end,Motorcycle,Distracted Driving,40.90342457,-74.02864782,Low
02-05-2025,20:07:30,Clear,Moderate,Evening,Low,Head-on,Car,Running Red Light,40.88680048,-73.78354472,Medium
30-07-2025,04:53:54,Clear,Good,Night,Medium,Rear-end,Car,Weather,40.66520055,-73.72975923,Low
04-03-2025,12:54:12,Rain,Moderate,Morning,Low,Head-on,Motorcycle,Speeding,40.55065562,-74.12211437,Medium
12-01-2025,12:48:50,Clear,Good,Morning,Medium,Rear-end,Motorcycle,Speeding,40.67229545,-73.95740794,Low
11-06-2025,19:45:28,Clear,Good,Evening,Medium,Rollover,Car,Other,40.8928773,-73.9607951,Medium
30-05-2025,23:02:08,Rain,Good,Evening,Low,Side,Car,Distracted Driving,40.71851615,-73.84642432,Medium
10-02-2025,19:38:57,Clear,Good,Evening,High,Side,Car,Speeding,40.73068928,-74.07414865,Medium
19-04-2025,17:03:29,Rain,Moderate,Afternoon,Medium,Rollover,Car,Mechanical Failure,40.73947587,-73.859524,Medium
01-05-2025,05:27:02,Snow,Moderate,Night,High,Rear-end,Car,Running Red Light,40.5752785,-73.82083321,Medium
17-04-2025,07:15:36,Clear,Good,Morning,High,Other,Bicycle,Speeding,40.77770989,-73.97941287,Low
01-06-2025,05:03:57,Fog,Good,Night,Medium,Other,Motorcycle,Speeding,40.83564449,-73.79130883,Medium
06-06-2025,23:13:46,Rain,Good,Evening,Medium,Other,Pedestrian,Speeding,40.82751389,-73.80695744,Medium
05-05-2025,20:51:29,Clear,Construction,Evening,Jam,Rear-end,Car,Mechanical Failure,40.71999187,-74.04261922,Medium
09-07-2025,07:09:59,Snow,Good,Morning,Medium,Rear-end,Car,Running Red Light,40.61902562,-74.12379925,Low
26-08-2025,06:34:10,Fog,Good,Night,Low,Side,Bus,Distracted Driving,40.7638095,-74.01808876,Medium
13-06-2025,00:17:44,Clear,Construction,Night,Medium,Rear-end,Car,Weather,40.55665161,-74.03765234,Medium
05-03-2025,16:59:41,Clear,Poor,Afternoon,High,Side,Truck,Distracted Driving,40.810847,-74.12985571,Medium
04-08-2025,02:03:46,Clear,Moderate,Night,High,Rollover,Car,Distracted Driving,40.61831808,-74.10726023,High
09-02-2025,17:43:02,Rain,Good,Afternoon,Medium,Rollover,Car,Speeding,40.6129769,-73.86691732,Medium
09-03-2025,06:56:15,Snow,Good,Night,Low,Other,Car,Distracted Driving,40.86229197,-73.89957891,Medium
13-08-2025,02:38:53,Clear,Moderate,Night,Medium,Side,Car,Distracted Driving,40.90638566,-73.76587213,Low
17-03-2025,01:13:47,Snow,Moderate,Night,Low,Rollover,Car,Weather,40.89911547,-73.96424695,High
31-01-2025,18:38:03,Clear,Good,Afternoon,Medium,Rear-end,Bus,Speeding,40.55082152,-73.92311059,Low
03-01-2025,10:50:30,Clear,Moderate,Morning,High,Head-on,Pedestrian,Distracted Driving,40.88473597,-73.93065934,Medium
04-07-2025,23:25:57,Rain,Moderate,Evening,Low,Head-on,Car,Speeding,40.59271013,-74.01588079,High
23-02-2025,05:48:28,Rain,Poor,Night,Low,Other,Car,Distracted Driving,40.74417154,-74.0345289,Medium
15-05-2025,17:15:36,Clear,Moderate,Afternoon,High,Side,Car,Speeding,40.80865798,-73.82293493,Low
19-02-2025,14:56:22,Clear,Moderate,Afternoon,Low,Rollover,Car,Speeding,40.75192161,-73.70219465,Medium
05-07-2025,19:15:23,Fog,Moderate,Evening,Medium,Rear-end,Truck,Mechanical Failure,40.7058087,-73.77441887,Medium
02-08-2025,22:39:18,Snow,Good,Evening,Low,Side,Car,Other,40.72753782,-74.05882974,Medium
26-03-2025,06:38:25,Clear,Moderate,Night,High,Rollover,Pedestrian,Distracted Driving,40.71893906,-73.7501761,High
30-08-2025,12:55:01,Clear,Good,Morning,Medium,Head-on,Car,Distracted Driving,40.7952449,-74.07942826,Medium
23-07-2025,22:05:47,Clear,Good,Evening,Low,Rollover,Motorcycle,Speeding,40.68381662,-74.14254014,Medium
02-05-2025,05:24:27,Clear,Construction,Night,Medium,Other,Car,Alcohol,40.65367644,-73.99950026,Medium
12-05-2025,12:50:38,Clear,Moderate,Morning,High,Rear-end,Motorcycle,Mechanical Failure,40.83714093,-73.97131283,Low
29-04-2025,13:58:54,Snow,Good,Afternoon,Low,Head-on,Car,Weather,40.91576147,-73.76773847,Medium
05-02-2025,06:27:42,Clear,Poor,Night,Low,Side,Motorcycle,Speeding,40.91476096,-73.90196127,Medium
15-04-2025,03:36:44,Rain,Moderate,Night,High,Head-on,Car,Alcohol,40.7536339,-74.04254052,High
09-02-2025,05:14:05,Clear,Poor,Night,High,Rollover,Pedestrian,Distracted Driving,40.63285489,-73.94316915,High
05-08-2025,22:22:26,Clear,Good,Evening,Low,Head-on,Motorcycle,Weather,40.64690602,-73.70151081,Medium
03-04-2025,06:16:19,Clear,Poor,Night,Low,Other,Truck,Other,40.71206574,-73.84632894,Medium
17-06-2025,16:31:02,Clear,Moderate,Afternoon,High,Other,Truck,Mechanical Failure,40.78761708,-73.92586519,Low
11-03-2025,07:03:49,Rain,Good,Morning,Medium,Rear-end,Car,Weather,40.77547527,-74.01548958,Low
10-08-2025,03:56:04,Clear,Poor,Night,Low,Head-on,Motorcycle,Speeding,40.67859459,-73.87925905,High
15-03-2025,20:05:15,Fog,Good,Evening,Medium,Rollover,Car,Distracted Driving,40.64656771,-73.88886077,High
12-02-2025,05:09:31,Clear,Good,Night,Medium,Other,Motorcycle,Mechanical Failure,40.60938616,-73.93052516,Low
10-03-2025,14:50:43,Clear,Poor,Afternoon,Medium,Side,Motorcycle,Speeding,40.70377873,-74.11108463,Low
22-01-2025,12:23:17,Rain,Moderate,Morning,Low,Other,Motorcycle,Running Red Light,40.79943971,-73.84966412,Low
26-04-2025,11:20:44,Clear,Moderate,Morning,Low,Other,Motorcycle,Distracted Driving,40.61616679,-74.13166527,Low
28-01-2025,13:54:25,Snow,Moderate,Afternoon,Medium,Other,Truck,Speeding,40.56138829,-73.7541602,Low
15-08-2025,20:15:52,Clear,Poor,Evening,Medium,Other,Car,Mechanical Failure,40.64910733,-73.78196126,Medium
18-03-2025,19:55:55,Rain,Good,Evening,High,Head-on,Car,Mechanical Failure,40.74304754,-74.09557308,High
29-06-2025,20:08:42,Clear,Good,Evening,Medium,Head-on,Car,Alcohol,40.60380081,-73.7760107,Medium
24-04-2025,17:45:41,Clear,Moderate,Afternoon,Medium,Side,Car,Distracted Driving,40.58735206,-73.95158219,Low
16-05-2025,16:03:06,Rain,Good,Afternoon,Medium,Rollover,Truck,Running Red Light,40.8261471,-74.12432373,Medium
28-07-2025,16:16:13,Rain,Good,Afternoon,High,Rear-end,Car,Speeding,40.65513664,-73.87186215,Medium
18-01-2025,06:52:31,Rain,Poor,Night,Medium,Rear-end,Bus,Speeding,40.90775104,-73.72004193,Medium
29-04-2025,00:54:59,Clear,Good,Night,Medium,Head-on,Car,Alcohol,40.8328834,-73.92984826,Medium
09-08-2025,20:43:49,Rain,Moderate,Evening,Jam,Head-on,Truck,Other,40.78957773,-73.93183555,High
29-08-2025,14:28:48,Snow,Good,Afternoon,Low,Rollover,Motorcycle,Alcohol,40.82755391,-73.78937187,Medium
26-05-2025,14:27:11,Clear,Good,Afternoon,Medium,Side,Motorcycle,Running Red Light,40.87434486,-73.76879831,Low
19-02-2025,20:24:46,Rain,Moderate,Evening,Low,Side,Motorcycle,Speeding,40.73094194,-73.8918863,Medium
27-02-2025,17:28:16,Clear,Good,Afternoon,High,Rollover,Pedestrian,Distracted Driving,40.86375176,-73.94773715,Medium
13-06-2025,16:41:06,Clear,Moderate,Afternoon,High,Rollover,Truck,Distracted Driving,40.65183235,-73.71565236,Medium
22-06-2025,09:07:50,Clear,Moderate,Morning,High,Rollover,Car,Weather,40.87141066,-73.98334908,Medium
13-05-2025,20:06:37,Rain,Moderate,Evening,Low,Other,Truck,Alcohol,40.67913777,-74.00314967,Medium
10-08-2025,00:58:51,Clear,Construction,Night,Medium,Rear-end,Motorcycle,Weather,40.73270292,-74.14223457,Medium
17-03-2025,11:34:49,Clear,Poor,Morning,Low,Head-on,Car,Weather,40.69431393,-74.02148303,Medium
17-02-2025,12:20:23,Clear,Good,Morning,Medium,Rollover,Motorcycle,Weather,40.61654182,-73.85230577,Medium
28-07-2025,13:58:25,Clear,Moderate,Afternoon,High,Rollover,Car,Speeding,40.80071686,-74.01167076,Medium
08-02-2025,02:48:51,Clear,Good,Night,Jam,Rollover,Car,Mechanical Failure,40.63116262,-74.02695936,High
23-01-2025,16:40:26,Fog,Good,Afternoon,Low,Other,Car,Alcohol,40.81678187,-74.00581603,Low
11-06-2025,11:47:01,Clear,Moderate,Morning,Medium,Head-on,Bicycle,Speeding,40.66644347,-73.89838303,Medium
14-03-2025,14:01:11,Clear,Poor,Afternoon,Medium,Side,Car,Distracted Driving,40.8535663,-74.14785274,Low
03-03-2025,08:35:58,Rain,Good,Morning,Low,Other,Car,Weather,40.74036791,-73.78979115,Low
05-06-2025,16:28:06,Snow,Moderate,Afternoon,High,Side,Bicycle,Alcohol,40.75736774,-74.04037988,Medium
01-02-2025,23:40:42,Clear,Moderate,Evening,High,Rollover,Pedestrian,Weather,40.75300494,-73.8423087,High
28-03-2025,04:22:33,Rain,Good,Night,Low,Other,Truck,Speeding,40.75985309,-74.14917006,Medium
26-02-2025,14:04:44,Clear,Moderate,Afternoon,Jam,Head-on,Car,Running Red Light,40.71440171,-73.92241805,Medium
30-03-2025,14:48:15,Clear,Poor,Afternoon,Jam,Rollover,Pedestrian,Weather,40.56919206,-73.84084782,High
16-06-2025,14:32:32,Rain,Moderate,Afternoon,Medium,Rollover,Car,Speeding,40.67680573,-73.94642869,Medium
25-03-2025,21:51:43,Clear,Good,Evening,High,Head-on,Car,Speeding,40.76078034,-73.7366613,High
02-04-2025,11:24:58,Clear,Good,Morning,Low,Rear-end,Car,Weather,40.63740145,-73.83657051,Low
21-02-2025,15:50:18,Clear,Moderate,Afternoon,High,Other,Car,Distracted Driving,40.84820377,-73.96115624,Low
21-08-2025,21:30:42,Rain,Moderate,Evening,Low,Rollover,Car,Speeding,40.86208805,-73.77950811,High
01-02-2025,16:09:42,Clear,Moderate,Afternoon,Medium,Other,Car,Speeding,40.72335172,-74.05476549,Low
13-04-2025,08:23:46,Rain,Good,Morning,Low,Rollover,Motorcycle,Weather,40.61471715,-73.82163552,Medium
22-06-2025,21:05:51,Snow,Poor,Evening,Medium,Other,Bus,Alcohol,40.74758345,-73.9257399,Medium
18-02-2025,11:34:51,Clear,Poor,Morning,High,Head-on,Motorcycle,Weather,40.74874578,-73.71386796,High
26-02-2025,17:47:24,Clear,Good,Afternoon,Low,Other,Motorcycle,Distracted Driving,40.91178316,-74.0632582,Low
12-04-2025,18:08:09,Clear,Moderate,Afternoon,Low,Side,Motorcycle,Alcohol,40.80054109,-73.84746471,Low
17-02-2025,01:56:24,Snow,Good,Night,Medium,Other,Motorcycle,Speeding,40.68769961,-74.05220787,Medium
07-06-2025,18:08:04,Rain,Good,Afternoon,Medium,Other,Car,Distracted Driving,40.5670234,-74.08304912,Low
08-05-2025,02:04:29,Clear,Good,Night,Low,Side,Truck,Distracted Driving,40.81947486,-74.08556057,Low
24-06-2025,04:23:44,Clear,Good,Night,Jam,Other,Truck,Alcohol,40.61489096,-73.76825361,Medium
16-02-2025,17:13:25,Rain,Poor,Afternoon,Low,Head-on,Bicycle,Mechanical Failure,40.5661066,-73.79905843,High
06-08-2025,07:44:58,Clear,Moderate,Morning,Jam,Rear-end,Car,Distracted Driving,40.84735046,-73.70588431,Low
25-02-2025,03:33:32,Clear,Construction,Night,Low,Rollover,Bicycle,Running Red Light,40.85175913,-73.79765752,High
12-01-2025,09:40:57,Clear,Moderate,Morning,Low,Head-on,Bus,Distracted Driving,40.81738721,-74.00698353,Medium
23-08-2025,16:07:04,Clear,Poor,Afternoon,High,Head-on,Car,Distracted Driving,40.64138549,-73.82425993,High
29-04-2025,11:06:33,Rain,Good,Morning,Low,Other,Car,Distracted Driving,40.63846103,-73.86069405,Low
12-08-2025,13:22:39,Clear,Good,Afternoon,Medium,Other,Car,Other,40.81996194,-73.84657909,Low
29-06-2025,22:45:46,Rain,Moderate,Evening,Medium,Other,Motorcycle,Alcohol,40.67802703,-73.70586023,Medium
03-07-2025,02:45:33,Clear,Moderate,Night,Low,Rear-end,Truck,Weather,40.91666163,-73.81349735,Low
26-08-2025,19:16:06,Clear,Moderate,Evening,High,Head-on,Car,Distracted Driving,40.70251893,-74.04498783,High
30-01-2025,09:24:08,Fog,Good,Morning,Medium,Rollover,Car,Alcohol,40.73146363,-74.09769426,Medium
03-08-2025,14:45:40,Clear,Good,Afternoon,Low,Side,Truck,Running Red Light,40.5789844,-73.91469541,Low
01-06-2025,06:43:21,Clear,Good,Night,Medium,Other,Motorcycle,Alcohol,40.81486467,-74.04968308,Low
26-05-2025,06:15:08,Clear,Poor,Night,Jam,Head-on,Truck,Distracted Driving,40.82777401,-73.93620955,High
08-06-2025,23:52:54,Clear,Moderate,Evening,Low,Side,Motorcycle,Distracted Driving,40.82710361,-73.75061604,Low
22-02-2025,06:52:42,Snow,Moderate,Night,Low,Other,Bicycle,Distracted Driving,40.9078905,-73.7947345,Medium
08-04-2025,01:32:49,Rain,Moderate,Night,Medium,Rollover,Truck,Speeding,40.58778537,-73.73973275,High
14-02-2025,07:27:13,Clear,Good,Morning,Medium,Rear-end,Pedestrian,Running Red Light,40.77410092,-73.88960717,Low
27-02-2025,03:16:40,Clear,Good,Night,Low,Rear-end,Truck,Speeding,40.81067236,-73.82459419,Low
